datestr,temp,winddir,humidity,windspeed,pressure,precip,conditions,cloudcover,solarradiation,icon,irradiance
2025-05-27 10:00:00,23.0,160.0,64.71,10.8,1018.0,0.0,Partially cloudy,88.0,736.0,partly-cloudy-day,809.7490462530313
2025-05-27 11:00:00,24.0,180.0,64.92,14.4,1018.0,0.0,Partially cloudy,50.0,868.0,partly-cloudy-day,1228.9074471126357
2025-05-27 12:00:00,25.0,190.0,57.38,14.4,1018.0,0.0,Partially cloudy,50.0,925.0,partly-cloudy-day,1253.1768476642524
2025-05-27 13:00:00,26.0,170.0,54.07,10.8,1017.0,0.0,Partially cloudy,88.0,981.0,partly-cloudy-day,1178.716165395004
2025-05-27 14:00:00,27.0,170.0,50.97,18.0,1016.0,0.0,Partially cloudy,88.0,912.0,partly-cloudy-day,763.2659176029963
2025-05-27 15:00:00,26.0,160.0,50.71,14.4,1016.0,0.0,Partially cloudy,88.0,752.0,partly-cloudy-day,
2025-05-27 16:00:00,26.0,120.0,61.38,18.0,1015.0,0.0,Overcast,100.0,446.0,cloudy,
2025-05-27 17:00:00,24.0,120.0,69.15,21.6,1016.0,0.0,Overcast,100.0,288.0,cloudy,
2025-05-27 18:00:00,23.0,110.0,68.96,18.0,1016.0,0.0,Overcast,100.0,117.0,cloudy,
2025-05-27 19:00:00,22.0,120.0,73.28,18.0,1017.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-27 20:00:00,22.0,120.0,73.28,14.4,1017.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-27 21:00:00,19.0,139.0,78.61,13.0,1017.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-27 22:00:00,19.0,136.1,77.61,13.3,1017.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-27 23:00:00,18.9,143.3,78.09,11.5,1017.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-28 00:00:00,20.0,130.0,77.76,10.8,1016.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-28 01:00:00,20.0,180.0,77.76,7.2,1016.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-28 02:00:00,20.0,160.0,82.87,10.8,1016.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-28 03:00:00,20.0,150.0,82.87,10.8,1016.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-28 04:00:00,19.0,130.0,88.18,10.8,1015.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-28 05:00:00,19.0,130.0,88.18,7.2,1015.0,0.0,Overcast,99.9,0.0,cloudy,
2025-05-28 06:00:00,20.0,130.0,82.87,7.2,1015.0,0.0,Overcast,100.0,29.0,cloudy,
2025-05-28 07:00:00,21.0,130.0,77.91,7.2,1016.0,0.0,Overcast,100.0,80.0,cloudy,
2025-05-28 08:00:00,21.0,160.0,77.91,7.2,1016.0,0.0,Partially cloudy,25.0,143.0,partly-cloudy-day,
2025-05-28 09:00:00,22.0,150.0,73.28,10.8,1017.0,0.0,Partially cloudy,25.0,348.0,partly-cloudy-day,
2025-05-28 10:00:00,22.0,170.0,73.28,10.8,1016.0,0.0,Partially cloudy,25.0,405.0,partly-cloudy-day,
2025-05-28 11:00:00,23.0,160.0,68.96,14.4,1016.0,0.0,Partially cloudy,50.0,449.0,partly-cloudy-day,
2025-05-28 12:00:00,23.0,200.0,68.96,14.4,1016.0,0.0,Partially cloudy,50.0,261.0,partly-cloudy-day,
2025-05-28 13:00:00,23.0,210.0,68.96,14.4,1015.0,0.0,Partially cloudy,25.0,308.0,partly-cloudy-day,
2025-05-28 14:00:00,23.0,150.0,68.96,10.8,1015.0,0.0,Partially cloudy,25.0,273.0,partly-cloudy-day,
2025-05-28 15:00:00,22.0,170.0,73.28,7.2,1014.0,0.0,Partially cloudy,25.0,220.0,partly-cloudy-day,
2025-05-28 16:00:00,22.0,160.0,78.06,10.8,1014.0,0.1,"Rain, Partially cloudy",50.0,122.0,rain,
2025-05-28 17:00:00,20.0,190.0,77.76,18.0,1014.0,0.0,Partially cloudy,50.0,82.0,partly-cloudy-day,
2025-05-28 18:00:00,19.0,170.0,82.75,10.8,1015.0,0.2,"Rain, Partially cloudy",50.0,42.0,rain,
2025-05-28 19:00:00,18.0,220.0,88.1,10.8,1015.0,0.1,"Rain, Partially cloudy",50.0,0.0,rain,
2025-05-28 20:00:00,17.0,250.0,93.84,10.8,1015.0,0.4,"Rain, Partially cloudy",50.0,0.0,rain,
2025-05-28 21:00:00,15.4,175.6,91.96,11.9,1016.0,0.4,"Rain, Overcast",100.0,0.0,rain,
2025-05-28 22:00:00,15.1,160.5,93.14,12.2,1016.0,0.4,"Rain, Overcast",100.0,0.0,rain,
2025-05-28 23:00:00,14.9,167.3,93.74,8.3,1016.0,0.4,"Rain, Overcast",100.0,0.0,rain,
2025-05-29 00:00:00,17.0,220.0,93.84,10.8,1015.0,0.2,"Rain, Partially cloudy",50.0,0.0,rain,
2025-05-29 01:00:00,17.0,178.1,93.84,3.6,1015.0,0.1,"Rain, Partially cloudy",50.0,0.0,rain,
2025-05-29 02:00:00,17.0,169.1,88.01,3.6,1014.0,0.0,Partially cloudy,50.0,0.0,partly-cloudy-night,
2025-05-29 03:00:00,16.0,133.9,93.79,3.6,1014.0,0.0,Partially cloudy,50.0,0.0,partly-cloudy-night,
2025-05-29 04:00:00,16.0,250.0,93.79,3.6,1013.0,0.0,Clear,1.1,0.0,clear-night,
2025-05-29 05:00:00,16.0,0.0,93.79,0.0,1014.0,0.0,Clear,0.5,0.0,clear-day,
2025-05-29 06:00:00,16.0,270.0,93.79,7.2,1014.0,0.0,Partially cloudy,88.0,60.0,partly-cloudy-day,
2025-05-29 07:00:00,18.0,95.5,88.1,3.6,1015.0,0.0,Clear,0.0,255.0,clear-day,
2025-05-29 08:00:00,20.0,96.5,77.76,3.6,1015.0,0.0,Partially cloudy,50.0,473.0,partly-cloudy-day,
2025-05-29 09:00:00,21.0,86.2,73.11,7.2,1015.0,0.0,Partially cloudy,50.0,674.0,partly-cloudy-day,
2025-05-29 10:00:00,23.0,65.7,68.96,3.6,1015.0,0.1,"Rain, Partially cloudy",50.0,832.0,rain,
2025-05-29 11:00:00,24.0,50.0,60.92,7.2,1015.0,0.0,Partially cloudy,88.0,940.0,partly-cloudy-day,
2025-05-29 12:00:00,24.0,20.0,64.92,10.8,1014.0,0.0,Partially cloudy,50.0,1001.0,partly-cloudy-day,
2025-05-29 13:00:00,25.0,40.0,57.38,18.0,1014.0,0.0,Partially cloudy,50.0,1005.0,partly-cloudy-day,
2025-05-29 14:00:00,26.0,40.0,54.07,10.8,1014.0,0.0,Partially cloudy,50.0,935.0,partly-cloudy-day,
2025-05-29 15:00:00,25.0,50.0,57.38,14.4,1014.0,0.0,Partially cloudy,50.0,803.0,partly-cloudy-day,
2025-05-29 16:00:00,26.0,20.0,50.71,10.8,1013.0,0.0,Partially cloudy,25.0,628.0,partly-cloudy-day,
2025-05-29 17:00:00,25.0,40.0,53.82,10.8,1013.0,0.0,Partially cloudy,25.0,422.0,partly-cloudy-day,
2025-05-29 18:00:00,24.0,40.0,60.92,10.8,1013.0,0.0,Partially cloudy,25.0,205.0,partly-cloudy-day,
2025-05-29 19:00:00,23.0,40.0,64.71,7.2,1013.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-29 20:00:00,22.0,73.1,73.28,3.6,1013.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-29 21:00:00,18.4,81.0,90.98,5.8,1015.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-29 22:00:00,18.0,94.6,92.11,4.3,1015.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-29 23:00:00,17.6,131.8,92.09,3.2,1015.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-30 00:00:00,19.0,165.1,82.75,3.6,1014.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-30 01:00:00,18.0,188.8,88.1,3.6,1014.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-30 02:00:00,17.0,185.8,93.84,3.6,1013.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-30 03:00:00,17.0,210.0,88.01,3.6,1014.0,0.0,Clear,0.0,0.0,clear-night,
2025-05-30 04:00:00,17.0,190.0,88.01,3.6,1014.0,0.0,Partially cloudy,77.6,0.0,partly-cloudy-night,
2025-05-30 05:00:00,16.0,180.0,93.79,3.6,1014.0,0.0,Partially cloudy,87.6,0.0,partly-cloudy-day,
2025-05-30 06:00:00,17.0,190.0,88.01,3.6,1015.0,0.0,Clear,0.0,58.0,clear-day,
2025-05-30 07:00:00,18.0,156.6,88.1,3.6,1015.0,0.0,Clear,0.0,270.0,clear-day,
2025-05-30 08:00:00,20.0,124.0,77.76,3.6,1015.0,0.0,Partially cloudy,27.9,492.0,partly-cloudy-day,
2025-05-30 09:00:00,23.0,113.4,64.71,3.6,1015.0,0.0,Partially cloudy,40.6,694.0,partly-cloudy-day,
2025-05-30 10:00:00,25.0,86.1,41.43,3.6,1015.0,0.0,Clear,10.7,860.0,clear-day,
2025-05-30 11:00:00,27.0,73.0,39.32,3.6,1015.0,0.0,Partially cloudy,73.9,976.0,partly-cloudy-day,
2025-05-30 12:00:00,28.0,67.8,34.71,7.2,1014.0,0.0,Clear,5.0,1024.0,clear-day,
2025-05-30 13:00:00,29.0,72.2,34.99,7.2,1013.0,0.0,Clear,5.0,1024.0,clear-day,
2025-05-30 14:00:00,29.0,130.0,34.99,14.4,1013.0,0.0,Clear,5.0,953.0,clear-day,
2025-05-30 15:00:00,29.0,79.0,32.75,10.8,1012.0,0.0,Clear,5.0,822.0,clear-day,
2025-05-30 16:00:00,29.0,150.0,37.37,18.0,1011.0,0.0,Overcast,100.0,642.0,cloudy,
2025-05-30 17:00:00,28.0,150.0,32.48,14.4,1011.0,0.0,Overcast,100.0,395.0,cloudy,
2025-05-30 18:00:00,26.0,120.0,31.92,18.0,1011.0,0.0,Overcast,95.0,162.0,cloudy,
2025-05-30 19:00:00,24.0,120.0,43.99,14.4,1011.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-30 20:00:00,23.0,120.0,49.92,14.4,1012.0,0.0,Overcast,90.8,0.0,cloudy,
2025-05-30 21:00:00,18.5,148.9,69.42,7.9,1013.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-30 22:00:00,18.0,157.5,71.16,7.6,1013.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-30 23:00:00,17.7,161.8,73.96,7.9,1013.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-31 00:00:00,21.0,150.0,52.79,14.4,1012.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-31 01:00:00,19.0,150.0,68.17,7.2,1012.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-31 02:00:00,18.0,150.0,77.46,10.8,1012.0,0.0,Overcast,99.5,0.0,cloudy,
2025-05-31 03:00:00,19.0,160.0,72.75,10.8,1012.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-31 04:00:00,17.0,180.0,82.5,7.2,1011.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-31 05:00:00,17.0,230.0,82.5,7.2,1011.0,0.0,Overcast,100.0,0.0,cloudy,
2025-05-31 06:00:00,18.0,190.0,77.46,7.2,1012.0,0.0,Overcast,100.0,55.0,cloudy,
2025-05-31 07:00:00,20.0,180.0,68.37,10.8,1012.0,0.0,Overcast,100.0,187.0,cloudy,
2025-05-31 08:00:00,22.0,160.0,56.65,14.4,1012.0,0.0,Overcast,100.0,455.0,cloudy,
2025-05-31 09:00:00,24.0,170.0,50.19,18.0,1011.0,0.0,Overcast,100.0,582.0,cloudy,
2025-05-31 10:00:00,26.0,150.0,47.54,18.0,1011.0,0.0,Partially cloudy,86.4,433.0,partly-cloudy-day,
2025-05-31 11:00:00,27.0,150.0,36.81,25.2,1010.0,0.0,Overcast,99.8,930.0,cloudy,
2025-05-31 12:00:00,27.0,160.0,32.2,32.4,1008.0,0.0,Overcast,100.0,923.0,cloudy,
2025-05-31 13:00:00,27.0,160.0,34.43,25.2,1008.0,0.0,Overcast,100.0,508.0,cloudy,
2025-05-31 14:00:00,27.0,160.0,39.32,25.2,1007.0,0.0,Overcast,100.0,375.0,cloudy,
2025-05-31 15:00:00,27.0,160.0,44.82,25.2,1006.0,0.0,Overcast,100.0,619.0,cloudy,
2025-05-31 16:00:00,27.0,160.0,50.97,25.2,1006.0,0.0,Overcast,100.0,348.0,cloudy,
2025-05-31 17:00:00,26.0,150.0,54.07,21.6,1006.0,0.0,Overcast,100.0,35.0,cloudy,
2025-05-31 18:00:00,24.0,150.0,60.92,21.6,1006.0,0.1,"Rain, Overcast",100.0,10.0,rain,
2025-05-31 19:00:00,23.0,150.0,68.96,14.4,1007.0,0.5,"Rain, Overcast",100.0,0.0,rain,
2025-05-31 20:00:00,21.0,160.0,88.35,14.4,1008.0,1.7,"Rain, Partially cloudy",50.0,0.0,rain,
2025-05-31 21:00:00,18.6,148.1,92.73,21.2,1009.0,2.7,"Rain, Overcast",100.0,0.0,rain,
2025-05-31 22:00:00,18.3,130.8,93.9,21.6,1008.0,3.2,"Rain, Overcast",100.0,0.0,rain,
2025-05-31 23:00:00,18.1,126.8,96.29,20.9,1008.0,4.2,"Rain, Overcast",100.0,0.0,rain,
2025-06-01 00:00:00,20.0,120.0,93.97,14.4,1007.0,3.3,"Rain, Overcast",100.0,0.0,rain,
2025-06-01 01:00:00,20.0,110.0,93.97,10.8,1006.0,2.8,"Rain, Overcast",100.0,0.0,rain,
2025-06-01 02:00:00,20.0,110.0,93.97,7.2,1006.0,1.1,"Rain, Overcast",100.0,0.0,rain,
2025-06-01 03:00:00,20.0,120.0,93.97,14.4,1005.0,0.0,Overcast,100.0,0.0,cloudy,
2025-06-01 04:00:00,20.0,120.0,93.97,10.8,1005.0,7.6,"Rain, Overcast",100.0,0.0,rain,
2025-06-01 05:00:00,20.0,120.0,93.97,10.8,1004.0,4.3,"Rain, Overcast",100.0,0.0,rain,
2025-06-01 06:00:00,20.0,90.0,93.97,10.8,1004.0,5.9,"Rain, Overcast",100.0,1.0,rain,
2025-06-01 07:00:00,20.0,90.0,93.97,10.8,1005.0,7.8,"Rain, Overcast",100.0,7.0,rain,
2025-06-01 08:00:00,19.0,100.0,100.0,14.4,1005.0,11.8,"Rain, Overcast",100.0,6.0,rain,
2025-06-01 09:00:00,19.0,100.0,93.93,10.8,1005.0,0.0,Overcast,100.0,10.0,cloudy,
2025-06-01 10:00:00,20.0,110.0,93.97,10.8,1004.0,5.0,"Rain, Overcast",100.0,22.0,rain,
2025-06-01 11:00:00,20.0,100.0,93.97,10.8,1004.0,2.5,"Rain, Overcast",100.0,19.0,rain,
2025-06-01 12:00:00,21.0,95.2,94.02,3.6,1003.0,0.5,"Rain, Overcast",100.0,42.0,rain,
2025-06-01 13:00:00,21.0,100.0,94.02,3.6,1003.0,0.2,"Rain, Overcast",100.0,48.0,rain,
2025-06-01 14:00:00,21.0,0.0,94.02,0.0,1002.0,1.3,"Rain, Overcast",100.0,62.0,rain,
2025-06-01 15:00:00,22.0,209.4,94.06,3.6,1002.0,0.0,Overcast,100.0,87.0,cloudy,
2025-06-01 16:00:00,22.0,210.9,94.06,3.6,1001.0,1.4,"Rain, Overcast",100.0,25.0,rain,
2025-06-01 17:00:00,23.0,213.8,88.51,3.6,1001.0,0.3,"Rain, Partially cloudy",50.0,61.0,rain,
2025-06-01 18:00:00,23.0,0.0,88.51,0.0,1001.0,0.4,"Rain, Overcast",100.0,17.0,rain,
2025-06-01 19:00:00,23.0,330.0,88.51,7.2,1002.0,0.0,Overcast,100.0,0.0,cloudy,
2025-06-01 20:00:00,23.0,330.0,94.1,3.6,1002.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,
2025-06-01 21:00:00,20.9,100.9,96.97,0.4,1002.0,0.0,Overcast,100.0,0.0,cloudy,
2025-06-01 22:00:00,20.9,217.5,97.57,0.0,1002.0,0.1,"Rain, Overcast",100.0,0.0,rain,
2025-06-01 23:00:00,20.9,300.6,98.17,1.8,1002.0,0.1,"Rain, Overcast",100.0,0.0,rain,
2025-06-02 00:00:00,22.0,257.4,94.06,3.6,1001.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,
2025-06-02 01:00:00,22.0,230.0,94.06,3.6,1000.0,0.3,"Rain, Overcast",100.0,0.0,rain,
2025-06-02 02:00:00,22.0,0.0,94.06,0.0,999.0,0.2,"Rain, Overcast",100.0,0.0,rain,
2025-06-02 03:00:00,22.0,189.7,94.06,3.6,999.0,0.0,Overcast,100.0,0.0,cloudy,
2025-06-02 04:00:00,22.0,190.0,94.06,3.6,999.0,0.2,"Rain, Overcast",100.0,0.0,rain,
2025-06-02 05:00:00,22.0,0.0,94.06,0.0,999.0,0.3,"Rain, Overcast",100.0,0.0,rain,
2025-06-02 06:00:00,22.0,239.1,94.06,3.6,999.0,1.6,"Rain, Overcast",100.0,4.0,rain,
2025-06-02 07:00:00,22.0,153.6,100.0,3.6,999.0,1.7,"Rain, Overcast",100.0,11.0,rain,
2025-06-02 08:00:00,22.0,124.4,100.0,3.6,999.0,0.5,"Rain, Overcast",100.0,48.0,rain,
2025-06-02 09:00:00,22.0,290.2,100.0,3.6,999.0,0.0,Overcast,100.0,85.0,cloudy,
2025-06-02 10:00:00,23.0,320.0,94.1,7.2,999.0,0.2,"Rain, Overcast",100.0,185.0,rain,
2025-06-02 11:00:00,23.0,340.0,88.51,10.8,1000.0,1.3,"Rain, Partially cloudy",88.0,20.0,rain,
2025-06-02 12:00:00,23.0,330.0,83.22,14.4,1000.0,0.4,"Rain, Partially cloudy",88.0,85.0,rain,
2025-06-02 13:00:00,23.0,350.0,88.51,10.8,1000.0,0.2,"Rain, Partially cloudy",88.0,34.0,rain,
2025-06-02 14:00:00,23.0,320.0,83.22,10.8,1000.0,0.0,Partially cloudy,88.0,213.0,partly-cloudy-day,
2025-06-02 15:00:00,24.0,320.0,73.62,25.2,1000.0,0.0,Partially cloudy,88.0,120.0,partly-cloudy-day,
2025-06-02 16:00:00,24.0,310.0,78.35,21.6,1000.0,0.0,Partially cloudy,88.0,67.0,partly-cloudy-day,
2025-06-02 17:00:00,23.0,330.0,78.2,18.0,1000.0,1.7,"Rain, Partially cloudy",88.0,54.0,rain,
2025-06-02 18:00:00,23.0,310.0,78.2,21.6,1001.0,0.1,"Rain, Partially cloudy",88.0,22.0,rain,
2025-06-02 19:00:00,22.0,320.0,83.1,18.0,1002.0,0.5,"Rain, Partially cloudy",88.0,0.0,rain,
2025-06-02 20:00:00,22.0,330.0,83.1,14.4,1003.0,0.2,"Rain, Partially cloudy",88.0,0.0,rain,
2025-06-02 21:00:00,19.3,310.9,93.94,18.7,1005.0,0.2,"Rain, Overcast",100.0,0.0,rain,
2025-06-02 22:00:00,19.0,313.2,94.52,16.9,1005.0,0.0,Partially cloudy,85.2,0.0,partly-cloudy-night,
2025-06-02 23:00:00,18.8,309.2,94.51,15.8,1005.0,0.0,Partially cloudy,78.2,0.0,partly-cloudy-night,
2025-06-03 00:00:00,21.0,330.0,82.98,18.0,1004.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,
2025-06-03 01:00:00,21.0,340.0,82.98,10.8,1004.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,
2025-06-03 02:00:00,21.0,320.0,82.98,18.0,1004.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,
2025-06-03 03:00:00,21.0,320.0,77.91,10.8,1004.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,
2025-06-03 04:00:00,20.0,330.0,88.27,10.8,1004.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-night,
2025-06-03 05:00:00,20.0,330.0,82.87,14.4,1005.0,0.0,Partially cloudy,88.0,0.0,partly-cloudy-day,
2025-06-03 06:00:00,20.0,320.0,82.87,10.8,1006.0,0.0,Partially cloudy,88.0,14.0,partly-cloudy-day,
2025-06-03 07:00:00,21.0,330.0,77.91,14.4,1006.0,0.0,Partially cloudy,88.0,81.0,partly-cloudy-day,
2025-06-03 08:00:00,21.0,320.0,77.91,14.4,1007.0,0.0,Partially cloudy,88.0,296.0,partly-cloudy-day,
2025-06-03 09:00:00,23.0,340.0,73.45,14.4,1007.0,0.0,Partially cloudy,88.0,616.0,partly-cloudy-day,894.2247051860005
2025-06-03 10:00:00,24.0,350.0,64.92,14.4,1007.0,0.0,Partially cloudy,88.0,573.0,partly-cloudy-day,1025.6351092249758
2025-06-03 11:00:00,24.0,340.0,64.92,10.8,1007.0,0.0,Partially cloudy,50.0,934.0,partly-cloudy-day,1093.5288464241537
2025-06-03 12:00:00,25.0,320.0,61.15,10.8,1007.0,0.0,Partially cloudy,25.0,992.0,partly-cloudy-day,1427.833324882637
2025-06-03 13:00:00,27.0,350.0,57.86,14.4,1006.0,0.0,Partially cloudy,25.0,991.0,partly-cloudy-day,1162.2167245947508
2025-06-03 14:00:00,27.0,60.0,61.6,10.8,1006.0,0.0,Partially cloudy,25.0,904.0,partly-cloudy-day,937.4091831860521
2025-06-03 15:00:00,28.0,30.0,54.57,7.2,1006.0,0.0,Clear,5.0,795.0,clear-day,767.6592560280751
2025-06-03 16:00:00,27.0,60.0,57.86,7.2,1005.0,0.0,Clear,4.8,625.0,clear-day,429.5450405157627
2025-06-03 17:00:00,27.0,70.0,54.32,10.8,1006.0,0.0,Clear,5.0,422.0,clear-day,103.28764959287079
2025-06-03 18:00:00,26.0,50.0,47.54,7.2,1006.0,0.0,Partially cloudy,28.5,209.0,partly-cloudy-day,23.17841272331244
2025-06-03 19:00:00,25.0,50.0,50.45,7.2,1007.0,0.0,Clear,5.3,0.0,clear-night,0.150398406374502
2025-06-03 20:00:00,24.0,110.0,57.14,3.6,1007.0,0.0,Partially cloudy,32.1,0.0,partly-cloudy-night,0.0
2025-06-03 21:00:00,19.1,112.1,76.63,2.9,1009.0,0.0,Overcast,100.0,0.0,cloudy,0.0
2025-06-03 22:00:00,20.1,140.0,71.55,3.6,1010.0,0.0,Partially cloudy,86.6,0.0,partly-cloudy-night,0.0
2025-06-03 23:00:00,19.7,156.0,71.94,5.0,1009.0,0.0,Partially cloudy,76.3,0.0,partly-cloudy-night,0.0
2025-06-04 00:00:00,20.0,210.0,77.76,7.2,1009.0,0.0,Partially cloudy,39.5,0.0,partly-cloudy-night,0.0
2025-06-04 01:00:00,20.0,170.0,77.76,7.2,1009.0,0.0,Partially cloudy,62.6,0.0,partly-cloudy-night,0.0
2025-06-04 02:00:00,20.0,170.0,77.76,7.2,1009.0,0.0,Clear,19.2,0.0,clear-night,0.0
2025-06-04 03:00:00,19.0,180.0,77.61,7.2,1009.0,0.0,Partially cloudy,88.2,0.0,partly-cloudy-night,0.0
2025-06-04 04:00:00,18.0,210.0,82.63,3.6,1009.0,0.0,Clear,5.0,0.0,clear-night,1.3743998751740363
2025-06-04 05:00:00,17.0,170.0,88.01,3.6,1010.0,0.0,Clear,5.0,0.0,clear-day,50.55420092269475
2025-06-04 06:00:00,18.0,190.0,82.63,3.6,1010.0,0.0,Partially cloudy,54.2,67.0,partly-cloudy-day,263.18648908449927
2025-06-04 07:00:00,20.0,180.0,77.76,7.2,1011.0,0.0,Clear,5.0,258.0,clear-day,316.54796583269257
2025-06-04 08:00:00,22.0,180.0,73.28,10.8,1010.0,0.0,Clear,5.0,481.0,clear-day,378.6839400839889
2025-06-04 09:00:00,25.0,180.0,61.15,10.8,1010.0,0.0,Clear,5.0,680.0,clear-day,526.1886915675952
2025-06-04 10:00:00,26.0,188.6,54.07,3.6,1010.0,0.0,Clear,5.0,843.0,clear-day,1019.6045597484276
2025-06-04 11:00:00,27.0,179.4,47.81,3.6,1010.0,0.0,Clear,5.8,956.0,clear-day,963.6882282486544
2025-06-04 12:00:00,30.0,159.0,35.27,3.6,1010.0,0.0,Clear,5.0,1010.0,clear-day,826.2017852565998
2025-06-04 13:00:00,31.0,130.5,33.31,7.2,1010.0,0.0,Clear,5.0,1000.0,clear-day,724.2655039332822
2025-06-04 14:00:00,31.0,150.0,31.19,10.8,1009.0,0.0,Clear,5.0,928.0,clear-day,612.4375092708879
2025-06-04 15:00:00,31.0,180.0,33.31,10.8,1009.0,0.0,Partially cloudy,21.1,800.0,partly-cloudy-day,436.65687042842217
2025-06-04 16:00:00,30.0,160.0,35.27,18.0,1009.0,0.0,Partially cloudy,27.0,621.0,partly-cloudy-day,258.4216941700676
2025-06-04 17:00:00,30.0,160.0,37.65,14.4,1009.0,0.0,Partially cloudy,45.0,420.0,partly-cloudy-day,140.89349086177322
2025-06-04 18:00:00,29.0,160.0,39.88,10.8,1009.0,0.0,Partially cloudy,83.2,185.0,partly-cloudy-day,30.104914631020684
2025-06-04 19:00:00,28.0,160.0,48.08,10.8,1010.0,0.0,Partially cloudy,66.1,0.0,partly-cloudy-night,0.09049773755656108
2025-06-04 20:00:00,26.0,200.0,41.71,10.8,1011.0,0.0,Partially cloudy,82.1,0.0,partly-cloudy-night,0.0
2025-06-04 21:00:00,21.9,163.5,70.97,7.9,1011.0,0.0,Overcast,99.9,0.0,cloudy,0.0
2025-06-04 22:00:00,21.9,169.4,67.87,7.9,1012.0,0.0,Partially cloudy,90.0,0.0,partly-cloudy-night,0.0
2025-06-04 23:00:00,21.2,172.5,67.29,8.3,1012.0,0.0,Partially cloudy,80.7,0.0,partly-cloudy-night,0.0
2025-06-05 00:00:00,24.0,180.0,53.56,10.8,1011.0,0.0,Partially cloudy,29.0,0.0,partly-cloudy-night,0.0
2025-06-05 01:00:00,23.0,170.0,56.89,10.8,1011.0,0.0,Partially cloudy,68.8,0.0,partly-cloudy-night,0.0
2025-06-05 02:00:00,21.0,130.0,68.57,7.2,1011.0,0.0,Partially cloudy,38.3,0.0,partly-cloudy-night,0.0
2025-06-05 03:00:00,20.0,175.8,77.76,3.6,1011.0,0.0,Partially cloudy,80.2,0.0,partly-cloudy-night,0.0
2025-06-05 04:00:00,20.0,240.0,77.76,3.6,1011.0,0.0,Partially cloudy,68.9,0.0,partly-cloudy-night,2.0181159420289854
2025-06-05 05:00:00,20.0,173.9,77.76,3.6,1012.0,0.0,Partially cloudy,61.4,0.0,partly-cloudy-day,69.54730535675559
2025-06-05 06:00:00,20.0,173.3,77.76,3.6,1012.0,0.0,Partially cloudy,81.0,59.0,partly-cloudy-day,214.86826955304508
2025-06-05 07:00:00,21.0,190.0,68.57,7.2,1012.0,0.0,Overcast,98.1,148.0,cloudy,395.8267162516512
2025-06-05 08:00:00,24.0,180.0,60.92,7.2,1012.0,0.0,Partially cloudy,80.3,162.0,partly-cloudy-day,800.6477297371897
2025-06-05 09:00:00,27.0,200.0,47.81,10.8,1013.0,0.0,Partially cloudy,59.5,556.0,partly-cloudy-day,947.1185431083771
2025-06-05 10:00:00,29.0,190.0,34.99,14.4,1012.0,0.0,Partially cloudy,71.0,767.0,partly-cloudy-day,1222.7742749551467
2025-06-05 11:00:00,30.0,160.0,27.05,18.0,1012.0,0.0,Partially cloudy,45.0,813.0,partly-cloudy-day,1390.5497895349067
2025-06-05 12:00:00,32.0,180.0,24.13,18.0,1011.0,0.0,Clear,14.8,991.0,clear-day,1317.4508142583938
2025-06-05 13:00:00,32.0,150.0,27.58,25.2,1011.0,0.0,Clear,5.0,1005.0,clear-day,1025.0561700281935
2025-06-05 14:00:00,32.0,150.0,24.13,25.2,1010.0,0.0,Clear,5.0,934.0,clear-day,1006.2354448847617
2025-06-05 15:00:00,32.0,160.0,24.13,28.8,1010.0,0.0,Partially cloudy,22.2,805.0,partly-cloudy-day,836.8028553261962
2025-06-05 16:00:00,32.0,160.0,21.06,32.4,1009.0,0.0,Partially cloudy,20.7,614.0,partly-cloudy-day,496.5033960292581
